,price,kms_driven,owner,age,power,brand
8247,98000.0,9550.0,First Owner,7.0,350.0,Royal Enfield
8248,77777.0,11000.0,First Owner,5.0,220.0,Bajaj
8249,45000.0,45000.0,First Owner,10.0,220.0,Bajaj
8250,32000.0,44667.0,First Owner,8.0,125.0,Bajaj
8251,54000.0,100.0,First Owner,3.0,110.0,TVS
8252,215000.0,3900.0,First Owner,4.0,390.0,KTM
8253,33000.0,34588.0,First Owner,8.0,150.0,Honda
8254,102000.0,2000.0,First Owner,5.0,150.0,Yamaha
8255,40000.0,14500.0,Second Owner,8.0,150.0,Yamaha
8256,48000.0,65000.0,First Owner,9.0,220.0,Bajaj
8257,100000.0,25351.0,First Owner,7.0,500.0,Royal Enfield
8258,119000.0,21000.0,First Owner,5.0,350.0,Royal Enfield
8259,25500.0,42500.0,First Owner,9.0,150.0,Bajaj
8260,160000.0,3144.0,First Owner,3.0,400.0,Bajaj
8261,231000.0,8794.0,First Owner,3.0,390.0,KTM
8262,173400.0,10060.0,First Owner,4.0,250.0,Honda
8263,55000.0,16956.0,First Owner,7.0,180.0,TVS
8264,90000.0,2307.0,First Owner,3.0,200.0,Hero
8265,40000.0,39988.0,First Owner,6.0,150.0,Suzuki
8266,65000.0,7420.0,First Owner,6.0,150.0,Suzuki
8267,160000.0,4118.0,First Owner,6.0,500.0,Royal Enfield
8268,35000.0,30000.0,First Owner,11.0,220.0,Bajaj
8269,38000.0,26000.0,First Owner,6.0,100.0,Hero
8270,99000.0,16000.0,Second Owner,7.0,350.0,Royal Enfield
8271,92000.0,2947.0,First Owner,3.0,150.0,Suzuki
8272,22000.0,35300.0,Second Owner,10.0,125.0,Honda
8273,10800.0,47970.0,First Owner,16.0,150.0,Bajaj
8274,150000.0,5377.0,First Owner,3.0,500.0,Royal Enfield
8275,40000.0,93566.0,First Owner,6.0,150.0,Bajaj
8276,98000.0,29119.0,First Owner,7.0,350.0,Royal Enfield
8277,60000.0,40000.0,Second Owner,17.0,350.0,Royal Enfield
8278,16900.0,48000.0,First Owner,17.0,100.0,Hero
8279,105000.0,9300.0,First Owner,5.0,150.0,Yamaha
8280,121000.0,5300.0,Second Owner,6.0,535.0,Royal Enfield
8281,118000.0,3009.0,First Owner,6.0,350.0,Royal Enfield
8282,211300.0,15000.0,First Owner,7.0,250.0,Hyosung
8283,119600.0,28000.0,First Owner,5.0,350.0,Royal Enfield
8284,69100.0,17000.0,First Owner,5.0,223.0,Hero
8285,37000.0,29857.0,First Owner,5.0,150.0,Bajaj
8286,42500.0,12068.0,First Owner,3.0,100.0,Hero
8287,60000.0,8714.0,First Owner,4.0,150.0,Bajaj
8288,45000.0,33052.0,First Owner,10.0,220.0,Bajaj
8289,22000.0,25000.0,First Owner,8.0,125.0,Bajaj
8290,65000.0,31100.0,First Owner,5.0,180.0,TVS
8291,20000.0,47830.0,First Owner,13.0,100.0,Hero
8292,18000.0,75000.0,First Owner,14.0,223.0,Hero
8293,40000.0,41657.0,First Owner,8.0,160.0,TVS
8294,90500.0,23602.0,Second Owner,7.0,250.0,Honda
8295,75000.0,7200.0,First Owner,5.0,160.0,Honda
8296,75000.0,10300.0,First Owner,4.0,160.0,Honda
8297,17000.0,25000.0,First Owner,10.0,150.0,Bajaj
8298,86900.0,3000.0,First Owner,6.0,150.0,Yamaha
8299,25000.0,86000.0,First Owner,7.0,125.0,Hero
8300,50000.0,16833.0,First Owner,5.0,150.0,Bajaj
8301,80000.0,28764.0,First Owner,6.0,150.0,Honda
8302,120000.0,2172.0,First Owner,3.0,350.0,Royal Enfield
8303,105786.0,15000.0,First Owner,5.0,200.0,KTM
8304,186300.0,18000.0,First Owner,4.0,200.0,KTM
8305,52000.0,19000.0,First Owner,8.0,200.0,Bajaj
8306,45000.0,28750.0,First Owner,4.0,125.0,Bajaj
8307,26000.0,78800.0,First Owner,15.0,100.0,Hero
8308,35000.0,12185.0,First Owner,7.0,150.0,Hero
8309,46000.0,36000.0,First Owner,10.0,150.0,Honda
8310,19000.0,38000.0,First Owner,16.0,100.0,Hero
8311,48915.0,22000.0,First Owner,8.0,150.0,Honda
8312,23000.0,11700.0,First Owner,16.0,223.0,Hero
8313,95000.0,11400.0,First Owner,6.0,200.0,Bajaj
8314,100000.0,6578.0,First Owner,6.0,200.0,KTM
8315,97900.0,17500.0,First Owner,6.0,200.0,Bajaj
8316,160000.0,1320.0,First Owner,4.0,400.0,Bajaj
8317,26000.0,21825.0,First Owner,10.0,150.0,Bajaj
8318,90000.0,9355.0,First Owner,7.0,350.0,Royal Enfield
8319,420000.0,5670.0,First Owner,5.0,650.0,Kawasaki
8320,90000.0,26000.0,Second Owner,31.0,350.0,Royal Enfield
8321,45400.0,21000.0,First Owner,4.0,135.0,Bajaj
8322,75000.0,17617.0,First Owner,4.0,200.0,TVS
8323,40000.0,23156.0,First Owner,5.0,150.0,Bajaj
8324,80000.0,11982.0,First Owner,4.0,200.0,TVS
8325,91000.0,7456.0,First Owner,4.0,150.0,Yamaha
8326,26000.0,36631.0,Second Owner,9.0,150.0,Bajaj
8327,38000.0,31927.0,Second Owner,9.0,220.0,Bajaj
8328,75000.0,27000.0,Second Owner,7.0,350.0,Royal Enfield
8329,65000.0,18494.0,First Owner,4.0,150.0,Honda
8330,110000.0,18120.0,First Owner,5.0,350.0,Royal Enfield
8331,21000.0,46093.0,First Owner,9.0,100.0,Bajaj
8332,55000.0,5000.0,First Owner,8.0,220.0,Bajaj
8333,195000.0,850.0,First Owner,2.0,200.0,KTM
8334,100000.0,17540.0,First Owner,4.0,200.0,Bajaj
8335,72000.0,3162.0,First Owner,2.0,150.0,Bajaj
8336,130000.0,29000.0,First Owner,6.0,200.0,KTM
8337,52000.0,21200.0,First Owner,10.0,150.0,Yamaha
8338,28000.0,27893.0,Third Owner,8.0,223.0,Hero
8339,32000.0,41972.0,First Owner,10.0,125.0,Bajaj
8340,35000.0,39468.0,First Owner,9.0,135.0,Bajaj
8341,65000.0,18070.0,First Owner,4.0,180.0,TVS
8342,76000.0,16025.0,Second Owner,9.0,250.0,Honda
8343,107100.0,37000.0,First Owner,6.0,350.0,Royal Enfield
8344,135000.0,25000.0,First Owner,5.0,200.0,KTM
8345,113000.0,286055.0,First Owner,5.0,350.0,Royal Enfield
8346,21000.0,40700.0,First Owner,6.0,110.0,TVS
8347,22000.0,18000.0,First Owner,11.0,100.0,Hero
8348,48900.0,16500.0,First Owner,6.0,150.0,Bajaj
8349,35000.0,74183.0,First Owner,9.0,220.0,Bajaj
8350,94000.0,6069.0,First Owner,3.0,200.0,Hero
8351,199000.0,3635.0,First Owner,4.0,390.0,KTM
8352,15000.0,69619.0,First Owner,13.0,100.0,Bajaj
8353,100000.0,14500.0,First Owner,5.0,350.0,Royal Enfield
8354,50000.0,12859.0,First Owner,6.0,150.0,Bajaj
8355,35000.0,10234.0,First Owner,4.0,100.0,Hero
8356,115000.0,4615.0,First Owner,3.0,200.0,Bajaj
8357,30000.0,22167.0,First Owner,10.0,110.0,Honda
8358,120000.0,11446.0,First Owner,5.0,200.0,KTM
8359,45000.0,32893.0,First Owner,6.0,150.0,Suzuki
8360,24000.0,51503.0,First Owner,8.0,180.0,Bajaj
8361,588200.0,3450.0,First Owner,3.0,750.0,Harley-Davidson
8362,140000.0,35000.0,First Owner,5.0,300.0,Mahindra
8363,37000.0,18695.0,First Owner,5.0,150.0,Bajaj
8364,92000.0,24707.0,First Owner,6.0,350.0,Royal Enfield
8365,110000.0,194992.0,First Owner,11.0,500.0,Royal Enfield
8366,195000.0,1401.0,First Owner,3.0,500.0,Royal Enfield
8367,90000.0,9902.0,First Owner,7.0,350.0,Royal Enfield
8368,35000.0,35000.0,First Owner,8.0,150.0,Honda
8369,700000.0,10334.0,First Owner,5.0,883.0,Harley-Davidson
8370,256000.0,5823.0,First Owner,4.0,250.0,Hyosung
8371,73000.0,12464.0,First Owner,4.0,160.0,Honda
8372,80000.0,15500.0,First Owner,3.0,220.0,Bajaj
8373,220000.0,1884.0,First Owner,5.0,250.0,Hyosung
8374,116600.0,50000.0,First Owner,7.0,500.0,Royal Enfield
8375,60000.0,16971.0,First Owner,5.0,220.0,Bajaj
8376,120601.0,19631.0,Second Owner,4.0,400.0,Bajaj
8377,70000.0,7500.0,First Owner,5.0,150.0,Suzuki
8378,131000.0,14379.0,First Owner,3.0,150.0,Yamaha
8379,58000.0,21853.0,First Owner,7.0,150.0,Yamaha
8380,15000.0,35000.0,First Owner,13.0,100.0,Hero
8381,70000.0,12679.0,First Owner,3.0,150.0,Suzuki
8382,13000.0,24780.0,First Owner,14.0,150.0,Bajaj
8383,33000.0,20210.0,First Owner,8.0,110.0,TVS
8384,110000.0,6000.0,First Owner,3.0,200.0,TVS
8385,46000.0,16298.0,First Owner,4.0,100.0,Hero
8386,55000.0,18496.0,First Owner,5.0,220.0,Bajaj
8387,75000.0,30687.0,First Owner,14.0,350.0,Royal Enfield
8388,70000.0,6740.0,First Owner,4.0,150.0,Suzuki
8389,36000.0,574.0,First Owner,8.0,220.0,Bajaj
8390,75000.0,17924.0,Second Owner,11.0,500.0,Royal Enfield
8391,90000.0,10000.0,First Owner,7.0,223.0,Hero
8392,28000.0,23452.0,First Owner,11.0,150.0,Yamaha
8393,24500.0,58699.0,First Owner,8.0,135.0,Bajaj
8394,20000.0,20000.0,First Owner,11.0,135.0,Bajaj
8395,12000.0,45000.0,First Owner,15.0,150.0,TVS
8396,150000.0,17000.0,Third Owner,4.0,500.0,Royal Enfield
8397,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
8398,43000.0,42837.0,First Owner,8.0,150.0,Honda
8399,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
8400,11900.0,34968.0,First Owner,14.0,150.0,Hero
8401,1100000.0,6000.0,First Owner,7.0,1000.0,Kawasaki
8402,22000.0,30000.0,Second Owner,4.0,100.0,Bajaj
8403,45000.0,32035.0,First Owner,10.0,150.0,Yamaha
8404,119999.0,28916.0,First Owner,5.0,350.0,Royal Enfield
8405,99735.0,20946.0,First Owner,4.0,200.0,Bajaj
8406,76000.0,11424.0,First Owner,5.0,150.0,Yamaha
8407,23000.0,57682.0,First Owner,8.0,125.0,Honda
8408,59000.0,7345.0,First Owner,4.0,160.0,Honda
8409,120000.0,3626.0,First Owner,4.0,350.0,Royal Enfield
8410,70000.0,19500.0,First Owner,5.0,180.0,TVS
8411,140000.0,10800.0,First Owner,6.0,390.0,KTM
8412,23000.0,27594.0,First Owner,9.0,125.0,Honda
8413,45000.0,31116.0,First Owner,8.0,125.0,Hero
8414,12500.0,70403.0,Third Owner,15.0,100.0,Hero
8415,55000.0,29500.0,First Owner,6.0,150.0,Yamaha
8416,55000.0,4900.0,First Owner,7.0,220.0,Bajaj
8417,115000.0,23000.0,Second Owner,5.0,390.0,KTM
8418,105000.0,9240.0,First Owner,7.0,350.0,Royal Enfield
8419,20000.0,37501.0,First Owner,9.0,100.0,Hero
8420,50001.0,9150.0,First Owner,9.0,220.0,Bajaj
8421,35000.0,23000.0,First Owner,7.0,100.0,Hero
8422,145000.0,10300.0,First Owner,4.0,350.0,Royal Enfield
8423,42900.0,5000.0,First Owner,3.0,100.0,TVS
8424,25000.0,26000.0,First Owner,9.0,100.0,Hero
8425,13000.0,37887.0,First Owner,13.0,125.0,Honda
8426,95000.0,26000.0,First Owner,6.0,200.0,Bajaj
8427,42000.0,16500.0,First Owner,6.0,100.0,Hero
8428,23000.0,39000.0,First Owner,11.0,125.0,Bajaj
8429,65000.0,23000.0,First Owner,5.0,150.0,Bajaj
8432,84300.0,9900.0,First Owner,4.0,200.0,Bajaj
8433,92000.0,16499.0,First Owner,4.0,350.0,Royal Enfield
8434,85000.0,38000.0,First Owner,9.0,350.0,Royal Enfield
8435,30000.0,47293.0,First Owner,5.0,125.0,Honda
8436,105000.0,20000.0,First Owner,4.0,350.0,Royal Enfield
8437,18000.0,3869.0,First Owner,16.0,100.0,Hero
8438,260000.0,11000.0,First Owner,4.0,300.0,Benelli
8439,61000.0,16000.0,First Owner,3.0,160.0,Honda
8440,70000.0,13500.0,First Owner,4.0,200.0,Bajaj
8441,20000.0,150000.0,First Owner,16.0,100.0,Hero
8442,56000.0,6876.0,First Owner,6.0,150.0,Suzuki
8443,30000.0,49000.0,Second Owner,8.0,125.0,Honda
8444,20500.0,51630.0,Third Owner,11.0,135.0,Bajaj
8445,211000.0,5806.0,First Owner,6.0,250.0,Hyosung
8446,406600.0,10196.0,First Owner,5.0,750.0,Harley-Davidson
8447,45000.0,26200.0,Second Owner,8.0,150.0,Yamaha
8448,75500.0,12400.0,First Owner,3.0,160.0,Honda
8449,58000.0,18127.0,First Owner,10.0,150.0,Yamaha
8450,25000.0,46583.0,First Owner,12.0,150.0,Honda
8451,80000.0,18474.0,First Owner,6.0,200.0,Bajaj
8452,93000.0,20436.0,First Owner,6.0,350.0,Royal Enfield
8453,90000.0,14060.0,First Owner,4.0,150.0,Yamaha
8454,780000.0,13000.0,First Owner,4.0,1200.0,Harley-Davidson
8455,125000.0,5264.0,First Owner,7.0,500.0,Royal Enfield
8456,20000.0,16000.0,First Owner,11.0,100.0,Bajaj
8457,124000.0,6154.0,First Owner,4.0,350.0,Royal Enfield
8458,15000.0,34000.0,First Owner,20.0,100.0,Hero
8459,22000.0,13000.0,First Owner,10.0,135.0,Bajaj
8460,17000.0,20102.0,First Owner,16.0,100.0,Hero
8461,160000.0,8000.0,First Owner,5.0,500.0,Royal Enfield
8462,22000.0,25000.0,First Owner,12.0,135.0,Bajaj
8463,90000.0,32000.0,First Owner,8.0,350.0,Royal Enfield
8464,20000.0,18000.0,First Owner,9.0,150.0,Hero
8465,25000.0,42777.0,First Owner,6.0,100.0,Hero
8466,50000.0,7289.0,First Owner,3.0,110.0,Honda
8467,44000.0,10455.0,First Owner,5.0,150.0,Bajaj
8468,28000.0,69189.0,First Owner,10.0,180.0,Bajaj
8469,23000.0,9145.0,First Owner,18.0,100.0,Hero
8470,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
8471,18000.0,22824.0,First Owner,8.0,100.0,Hero
8472,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
8473,87000.0,140.0,First Owner,3.0,160.0,Honda
8474,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
8475,45000.0,45710.0,First Owner,16.0,350.0,Royal Enfield
8476,26000.0,61041.0,First Owner,10.0,180.0,TVS
8477,175000.0,6344.0,First Owner,3.0,200.0,KTM
8478,120000.0,8827.0,First Owner,5.0,500.0,Royal Enfield
8479,12000.0,45000.0,First Owner,13.0,100.0,Hero
8480,125000.0,19500.0,First Owner,5.0,500.0,Royal Enfield
8481,27500.0,40000.0,First Owner,5.0,100.0,Hero
8482,140000.0,12739.0,First Owner,3.0,350.0,Royal Enfield
8483,30000.0,43984.0,First Owner,10.0,150.0,Hero
8484,36000.0,13532.0,First Owner,9.0,150.0,Honda
8485,55000.0,40870.0,First Owner,4.0,150.0,Honda
8487,98102.0,10923.0,First Owner,3.0,150.0,Suzuki
8488,38000.0,20765.0,First Owner,9.0,200.0,Bajaj
8502,220000.0,2402.0,Second Owner,3.0,310.0,TVS
8504,180000.0,13000.0,First Owner,6.0,250.0,Kawasaki
8505,360000.0,63000.0,First Owner,9.0,883.0,Harley-Davidson
8506,110000.0,29639.0,First Owner,5.0,350.0,Royal Enfield
8507,135000.0,23688.0,First Owner,3.0,350.0,Royal Enfield
8508,75000.0,51319.0,First Owner,18.0,350.0,Royal Enfield
8509,132000.0,579.0,First Owner,2.0,150.0,Yamaha
8510,330000.0,4241.0,First Owner,3.0,310.0,BMW
8511,40085.0,9500.0,First Owner,5.0,150.0,Bajaj
8512,32713.0,43500.0,First Owner,12.0,223.0,Hero
8513,550000.0,4764.0,First Owner,5.0,883.0,Harley-Davidson
8514,74000.0,3000.0,First Owner,3.0,220.0,Bajaj
8515,31160.0,12200.0,First Owner,4.0,110.0,TVS
8516,100000.0,10136.0,First Owner,6.0,350.0,Royal Enfield
8517,16000.0,24519.0,First Owner,9.0,110.0,Yamaha
8518,17998.0,34879.0,First Owner,10.0,125.0,Bajaj
8519,45000.0,25805.0,First Owner,5.0,150.0,Bajaj
8520,16000.0,27000.0,First Owner,16.0,100.0,Hero
8521,19500.0,20000.0,First Owner,13.0,135.0,Bajaj
8522,20000.0,20328.0,First Owner,12.0,125.0,Hero
8523,35000.0,20645.0,First Owner,8.0,150.0,Hero
8524,65000.0,13000.0,First Owner,8.0,200.0,Bajaj
8525,20000.0,36000.0,First Owner,14.0,223.0,Hero
8526,100000.0,13265.0,First Owner,4.0,350.0,Royal Enfield
8527,16600.0,8321.0,First Owner,12.0,150.0,Bajaj
8528,22000.0,33256.0,First Owner,12.0,150.0,Bajaj
8529,20000.0,30000.0,First Owner,11.0,110.0,Bajaj
8530,18000.0,41160.0,First Owner,14.0,150.0,TVS
8531,85000.0,40.0,First Owner,2.0,200.0,Hero
8532,70000.0,2200.0,First Owner,6.0,220.0,Bajaj
8533,20000.0,3712.0,First Owner,9.0,110.0,TVS
8534,60000.0,13608.0,First Owner,5.0,180.0,TVS
8535,48500.0,37000.0,First Owner,5.0,150.0,Bajaj
8540,41000.0,24000.0,First Owner,9.0,150.0,Hero
8541,25000.0,19225.0,First Owner,6.0,100.0,Bajaj
8542,30500.0,37000.0,First Owner,12.0,150.0,Yamaha
8543,66000.0,27942.0,First Owner,8.0,150.0,Yamaha
8544,36000.0,32231.0,First Owner,9.0,150.0,Yamaha
8545,29500.0,54000.0,First Owner,11.0,150.0,Yamaha
8546,230000.0,9000.0,First Owner,7.0,300.0,Kawasaki
8547,55000.0,12500.0,First Owner,5.0,220.0,Bajaj
8548,105900.0,29700.0,First Owner,6.0,350.0,Royal Enfield
8549,150100.0,22000.0,First Owner,6.0,390.0,KTM
8550,16000.0,80981.0,First Owner,12.0,125.0,Honda
8551,32000.0,68543.0,Third Owner,15.0,100.0,Hero
8552,27000.0,89454.0,Third Owner,17.0,125.0,Honda
8553,15000.0,72367.0,First Owner,15.0,180.0,Bajaj
8554,32000.0,17659.0,First Owner,9.0,223.0,Hero
8555,115000.0,23931.0,First Owner,4.0,400.0,Bajaj
8556,79900.0,8347.0,First Owner,4.0,200.0,Bajaj
8557,50000.0,40500.0,First Owner,5.0,160.0,Honda
8558,27500.0,40000.0,First Owner,9.0,220.0,Bajaj
8559,35000.0,4750.0,First Owner,9.0,150.0,Hero
8560,18000.0,30000.0,First Owner,15.0,100.0,Hero
8561,190000.0,4500.0,First Owner,5.0,390.0,KTM
8562,46000.0,9235.0,First Owner,3.0,110.0,TVS
8563,101001.0,28000.0,First Owner,8.0,500.0,Royal Enfield
8564,80000.0,28097.0,First Owner,10.0,350.0,Royal Enfield
8565,75000.0,22805.0,First Owner,8.0,350.0,Royal Enfield
8566,65000.0,39838.0,First Owner,20.0,350.0,Royal Enfield
8567,40000.0,8713.0,First Owner,5.0,135.0,Bajaj
8568,100000.0,17652.0,First Owner,5.0,200.0,Bajaj
8569,140000.0,400.0,First Owner,4.0,350.0,Royal Enfield
8570,281000.0,12000.0,First Owner,7.0,650.0,Hyosung
8571,50000.0,658.0,Second Owner,4.0,223.0,Hero
8572,72000.0,50.0,First Owner,4.0,150.0,Hero
8573,450000.0,2000.0,First Owner,5.0,750.0,Harley-Davidson
8574,28000.0,27555.0,First Owner,6.0,125.0,Bajaj
8575,62000.0,16030.0,First Owner,5.0,150.0,Bajaj
8576,459877.0,12118.0,First Owner,4.0,650.0,Kawasaki
8577,130000.0,12000.0,First Owner,12.0,350.0,Royal Enfield
8578,104000.0,16800.0,First Owner,6.0,200.0,KTM
8579,16580.0,62000.0,Second Owner,15.0,125.0,Hero
8580,25500.0,37827.0,First Owner,6.0,110.0,Mahindra
8581,12999.0,30000.0,Second Owner,13.0,100.0,Hero
8582,149000.0,2000.0,First Owner,6.0,500.0,Royal Enfield
8583,16000.0,19081.0,First Owner,12.0,110.0,TVS
8584,28000.0,31586.0,First Owner,8.0,150.0,Yamaha
8585,51200.0,19000.0,First Owner,7.0,220.0,Bajaj
8586,50000.0,30000.0,First Owner,7.0,220.0,Bajaj
8587,127300.0,1400.0,First Owner,5.0,350.0,Royal Enfield
8588,20000.0,25000.0,First Owner,7.0,125.0,Honda
8589,134100.0,2750.0,First Owner,4.0,350.0,Royal Enfield
8590,235000.0,3943.0,First Owner,5.0,320.0,Yamaha
8591,1450000.0,340.0,First Owner,3.0,1000.0,Yamaha
8592,157400.0,9500.0,First Owner,3.0,400.0,Bajaj
8595,95783.0,12975.0,First Owner,6.0,350.0,Royal Enfield
8596,90000.0,14300.0,First Owner,7.0,350.0,Royal Enfield
8597,90000.0,10000.0,First Owner,3.0,350.0,Royal Enfield
8598,120000.0,3689.0,First Owner,4.0,200.0,Bajaj
8599,55000.0,3000.0,First Owner,4.0,125.0,Honda
8600,55000.0,15200.0,First Owner,6.0,160.0,Honda
8601,85000.0,32894.0,First Owner,5.0,220.0,Bajaj
8602,22000.0,44944.0,First Owner,9.0,100.0,Bajaj
8603,80000.0,17000.0,Second Owner,8.0,350.0,Royal Enfield
8604,161793.0,2330.0,First Owner,4.0,500.0,Royal Enfield
8605,131500.0,4200.0,First Owner,4.0,350.0,Royal Enfield
8606,250430.0,4300.0,First Owner,3.0,390.0,KTM
8607,200000.0,10600.0,First Owner,5.0,320.0,Yamaha
8608,125000.0,5757.0,First Owner,5.0,300.0,Mahindra
8609,64000.0,5812.0,First Owner,5.0,150.0,Yamaha
8610,43000.0,70000.0,First Owner,11.0,223.0,Hero
8611,125000.0,20986.0,First Owner,4.0,350.0,Royal Enfield
8612,40000.0,40000.0,Second Owner,9.0,150.0,Bajaj
8613,35500.0,11000.0,Second Owner,6.0,150.0,Bajaj
8614,34500.0,22000.0,Third Owner,7.0,220.0,Bajaj
8615,83000.0,5000.0,First Owner,3.0,220.0,Bajaj
8616,20000.0,2562.0,First Owner,10.0,100.0,Hero
8617,39000.0,16000.0,First Owner,6.0,100.0,Hero
8618,17000.0,21243.0,First Owner,14.0,135.0,Bajaj
8619,40000.0,11500.0,First Owner,7.0,150.0,Bajaj
8620,19000.0,22783.0,First Owner,10.0,150.0,Yamaha
8621,15000.0,28000.0,First Owner,12.0,180.0,Bajaj
8622,56789.0,20000.0,First Owner,6.0,200.0,Bajaj
8623,90000.0,46588.0,Second Owner,7.0,350.0,Royal Enfield
8624,30000.0,41230.0,First Owner,10.0,100.0,Hero
8625,57000.0,23500.0,First Owner,5.0,150.0,Bajaj
8626,45000.0,32800.0,First Owner,7.0,150.0,Yamaha
8627,23300.0,32000.0,Second Owner,10.0,150.0,Bajaj
8628,65000.0,40000.0,First Owner,12.0,500.0,Royal Enfield
8629,21000.0,29057.0,First Owner,10.0,150.0,Bajaj
8630,35000.0,21124.0,First Owner,6.0,150.0,Yamaha
8631,400000.0,7400.0,First Owner,6.0,750.0,Harley-Davidson
8632,45900.0,40000.0,First Owner,6.0,160.0,Honda
8633,29000.0,57687.0,Second Owner,9.0,125.0,Honda
8634,22000.0,42300.0,First Owner,11.0,150.0,Bajaj
8635,21000.0,49309.0,First Owner,13.0,125.0,Yamaha
8636,27500.0,16930.0,First Owner,8.0,150.0,Yamaha
8637,799000.0,15000.0,First Owner,11.0,1000.0,Honda
8638,120000.0,28000.0,First Owner,6.0,500.0,Royal Enfield
8645,250000.0,2730.0,First Owner,2.0,390.0,KTM
8646,125000.0,18580.0,Third Owner,6.0,390.0,KTM
8649,45000.0,48206.0,First Owner,5.0,150.0,Suzuki
8650,20000.0,34623.0,Second Owner,7.0,180.0,Bajaj
8651,53300.0,19853.0,First Owner,5.0,150.0,Bajaj
8652,22100.0,21500.0,First Owner,9.0,150.0,Honda
8653,80000.0,15550.0,First Owner,3.0,160.0,Honda
8657,41000.0,12000.0,First Owner,4.0,135.0,Bajaj
8658,12000.0,81900.0,First Owner,16.0,150.0,Honda
8659,67000.0,40000.0,Second Owner,22.0,350.0,Royal Enfield
8660,180000.0,6900.0,First Owner,5.0,390.0,KTM
8661,135000.0,8823.0,First Owner,5.0,390.0,KTM
8663,421000.0,2400.0,Second Owner,7.0,883.0,Harley-Davidson
8664,16000.0,20000.0,First Owner,11.0,150.0,Yamaha
8665,30000.0,33000.0,First Owner,9.0,100.0,Hero
8666,30000.0,25528.0,First Owner,7.0,150.0,Bajaj
8667,35000.0,27000.0,First Owner,6.0,150.0,Bajaj
8668,35000.0,16695.0,First Owner,6.0,150.0,Bajaj
8669,10000.0,27228.0,First Owner,16.0,150.0,Bajaj
8670,100000.0,13190.0,First Owner,4.0,350.0,Royal Enfield
8673,50000.0,28332.0,First Owner,8.0,200.0,Bajaj
8674,80000.0,4500.0,First Owner,4.0,310.0,TVS
8675,120000.0,19000.0,First Owner,5.0,350.0,Royal Enfield
8676,92000.0,23569.0,Third Owner,7.0,500.0,Royal Enfield
8677,70000.0,28000.0,First Owner,4.0,200.0,Bajaj
8678,49000.0,36065.0,First Owner,5.0,200.0,Bajaj
8679,40000.0,25049.0,First Owner,8.0,110.0,Hero
8680,116800.0,17662.0,First Owner,5.0,350.0,Royal Enfield
8681,47000.0,17000.0,Second Owner,5.0,150.0,Bajaj
8682,120000.0,51791.0,First Owner,6.0,250.0,Hyosung
8683,20000.0,84384.0,First Owner,13.0,180.0,Bajaj
8684,141500.0,4285.0,First Owner,4.0,400.0,Bajaj
8685,16800.0,35000.0,Second Owner,13.0,100.0,Hero
8686,24200.0,30000.0,First Owner,9.0,150.0,Bajaj
8687,19800.0,35000.0,First Owner,12.0,150.0,Bajaj
8688,72000.0,28045.0,First Owner,5.0,220.0,Bajaj
8689,28000.0,109521.0,First Owner,10.0,150.0,Bajaj
8690,50000.0,23662.0,Second Owner,7.0,200.0,Bajaj
8691,120000.0,11786.0,First Owner,4.0,300.0,Mahindra
8692,31000.0,33548.0,First Owner,10.0,125.0,Hero
8693,142000.0,233.0,First Owner,2.0,250.0,Yamaha
8694,35000.0,36273.0,First Owner,8.0,150.0,Bajaj
8695,22000.0,47470.0,First Owner,13.0,100.0,Hero
8696,85000.0,8650.0,First Owner,6.0,150.0,Yamaha
8697,90000.0,179.0,Second Owner,5.0,200.0,Bajaj
8698,55000.0,17157.0,First Owner,5.0,150.0,Bajaj
8699,125000.0,8500.0,First Owner,5.0,200.0,Bajaj
8700,17500.0,31100.0,First Owner,15.0,100.0,Hero
8701,14000.0,30243.0,First Owner,13.0,100.0,Bajaj
8702,50000.0,11000.0,Second Owner,5.0,160.0,Honda
8703,22000.0,13416.0,First Owner,17.0,150.0,Honda
8704,125000.0,21000.0,First Owner,13.0,350.0,Royal Enfield
8705,18000.0,15372.0,First Owner,10.0,150.0,Yamaha
8706,17000.0,39500.0,First Owner,11.0,135.0,Bajaj
8707,17000.0,28408.0,First Owner,12.0,150.0,TVS
8708,90000.0,34548.0,First Owner,7.0,350.0,Royal Enfield
8709,83000.0,24800.0,First Owner,7.0,350.0,Royal Enfield
8710,30000.0,16000.0,First Owner,11.0,180.0,Bajaj
8711,125000.0,47757.0,First Owner,4.0,350.0,Royal Enfield
8714,51000.0,10800.0,First Owner,4.0,125.0,Honda
8715,17300.0,35000.0,First Owner,10.0,100.0,TVS
8719,65000.0,28300.0,First Owner,12.0,350.0,Royal Enfield
8720,33700.0,15000.0,First Owner,5.0,100.0,Hero
8721,85000.0,6500.0,First Owner,5.0,200.0,Bajaj
8722,30000.0,68000.0,First Owner,9.0,220.0,Bajaj
8728,18000.0,46300.0,First Owner,15.0,150.0,Bajaj
8729,20000.0,61991.0,First Owner,15.0,150.0,Bajaj
8731,80000.0,2000.0,First Owner,4.0,150.0,Bajaj
8732,22000.0,41214.0,First Owner,8.0,150.0,Bajaj
8740,100000.0,23378.0,First Owner,5.0,350.0,Royal Enfield
